datetime,latitude,longitude,sensorType,accuracy,altitude,speed,bearing,isTooQuick,isFirstNonNoiseSensorData,isNoise,isClassifiedStop,distance
2021-11-24 20:34:48.915Z,51.9181851,4.5613141,network,19.688,43.5,0.0,0.0,false,false,true,,7.0
2021-11-24 20:35:08.812Z,51.9181925,4.5613864,network,17.721,43.5,0.0,0.0,false,false,true,,5.0
2021-11-24 20:35:29.825Z,51.918204,4.5613375,network,17.319,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:35:50.873Z,51.9181713,4.5612446,network,18.899,43.5,0.0,0.0,false,false,true,,11.0
2021-11-24 20:36:10.867Z,51.9181952,4.5613967,network,18.084,43.5,0.0,0.0,false,false,true,,5.0
2021-11-24 20:36:31.991Z,51.91818,4.5612881,network,18.799,43.5,0.0,0.0,false,false,true,,8.0
2021-11-24 20:36:51.988Z,51.9181795,4.5612363,network,20.194,43.80000305175781,0.0,0.0,false,false,true,,11.0
2021-11-24 20:37:12.104Z,51.9181952,4.5613467,network,18.687,43.5,0.0,0.0,false,false,true,,5.0
2021-11-24 20:37:32.835Z,51.9182022,4.5613477,network,19.777,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:37:53.982Z,51.9181781,4.5612879,network,19.209,43.5,0.0,0.0,false,false,true,,8.0
2021-11-24 20:38:14.961Z,51.9181669,4.5612212,network,19.347,43.5,0.0,0.0,false,false,true,,13.0
2021-11-24 20:38:34.863Z,51.9181998,4.5613677,network,19.369,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:38:55.146Z,51.9181821,4.5613261,network,19.589,43.5,0.0,0.0,false,false,true,,7.0
2021-11-24 20:39:15.231Z,51.9181505,4.5612294,network,18.588,43.80000305175781,0.0,0.0,false,false,true,,13.0
2021-11-24 20:39:35.126Z,51.9181908,4.5613326,network,19.808,43.5,0.0,0.0,false,false,true,,6.0
2021-11-24 20:39:55.079Z,51.9182009,4.5611751,network,18.146,43.80000305175781,0.0,0.0,false,false,true,,14.0
2021-11-24 20:40:15.938Z,51.9181806,4.5612349,network,19.906,43.5,0.0,0.0,false,false,true,,11.0
2021-11-24 20:40:35.928Z,51.9181897,4.5612611,network,18.544,43.5,0.0,0.0,false,false,true,,9.0
2021-11-24 20:40:55.819Z,51.9181953,4.5613986,network,15.016,43.5,0.0,0.0,false,false,true,,5.0
2021-11-24 20:41:16.936Z,51.9181732,4.5613217,network,18.507,43.5,0.0,0.0,false,false,true,,8.0
2021-11-24 20:41:37.893Z,51.9182004,4.5613975,network,16.429,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:41:57.849Z,51.9182147,4.5613364,network,17.299,43.5,0.0,0.0,false,false,true,,3.0
2021-11-24 20:42:19.052Z,51.9181907,4.5611906,network,18.844,43.80000305175781,0.0,0.0,false,false,true,,13.0
2021-11-24 20:42:38.641Z,51.9181931,4.5613818,network,18.467,43.5,0.0,0.0,false,false,true,,5.0
2021-11-24 20:42:59.040Z,51.918198,4.5612234,network,19.798,43.80000305175781,0.0,0.0,false,false,true,,11.0
2021-11-24 20:43:19.014Z,51.9182028,4.5612,network,19.154,43.80000305175781,0.0,0.0,false,false,true,,12.0
2021-11-24 20:43:39.123Z,51.9181761,4.5613479,network,18.277,43.5,0.0,0.0,false,false,true,,7.0
2021-11-24 20:43:59.063Z,51.9181588,4.5612452,network,20.405,43.5,0.0,0.0,false,false,true,,12.0
2021-11-24 20:44:19.914Z,51.9182038,4.5611839,network,17.84,43.80000305175781,0.0,0.0,false,false,true,,13.0
2021-11-24 20:44:40.929Z,51.9182187,4.5612317,network,19.228,43.5,0.0,0.0,false,false,true,,10.0
2021-11-24 20:45:01.947Z,51.9181847,4.5613247,network,18.509,43.5,0.0,0.0,false,false,true,,6.0
2021-11-24 20:45:23.011Z,51.9182242,4.5612199,network,19.884,43.5,0.0,0.0,false,false,true,,10.0
2021-11-24 20:45:43.976Z,51.9181938,4.5612166,network,19.161,43.5,0.0,0.0,false,false,true,,11.0
2021-11-24 20:46:04.869Z,51.9182059,4.5611955,network,18.904,43.80000305175781,0.0,0.0,false,false,true,,12.0
2021-11-24 20:46:25.927Z,51.9181551,4.5612531,network,19.616,43.5,0.0,0.0,false,false,true,,12.0
2021-11-24 20:46:45.970Z,51.9181707,4.5612904,network,19.452,43.5,0.0,0.0,false,false,true,,9.0
2021-11-24 20:47:06.939Z,51.9182272,4.5611519,network,18.483,43.5,0.0,0.0,false,false,true,,15.0
2021-11-24 20:47:27.797Z,51.9181813,4.5613031,network,18.383,43.5,0.0,0.0,false,false,true,,8.0
2021-11-24 20:47:47.925Z,51.9181683,4.5612652,network,19.428,43.5,0.0,0.0,false,false,true,,10.0
2021-11-24 20:48:09.629Z,51.9182029,4.5611969,network,17.876,43.80000305175781,0.0,0.0,false,false,true,,12.0
2021-11-24 20:48:27.924Z,51.9181976,4.5613348,network,18.881,43.5,0.0,0.0,false,false,true,,5.0
2021-11-24 20:48:49.079Z,51.9182116,4.5613711,network,18.146,43.5,0.0,0.0,false,false,true,,3.0
2021-11-24 20:49:08.743Z,51.9181976,4.5613811,network,17.222,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:49:28.952Z,51.9181926,4.5613509,network,18.698,43.5,0.0,0.0,false,false,true,,5.0
2021-11-24 20:49:50.055Z,51.9181583,4.5612124,network,18.3,43.5,0.0,0.0,false,false,true,,14.0
2021-11-24 20:50:10.656Z,51.9181759,4.5612168,network,18.181,43.5,0.0,0.0,false,false,true,,12.0
2021-11-24 20:50:31.899Z,51.9181715,4.5612342,network,19.267,43.80000305175781,0.0,0.0,false,false,true,,12.0
2021-11-24 20:50:51.860Z,51.9181585,4.5612144,network,20.192,43.5,0.0,0.0,false,false,true,,14.0
2021-11-24 20:51:11.986Z,51.9181649,4.5612998,network,21.414,43.5,0.0,0.0,false,false,true,,9.0
2021-11-24 20:51:31.980Z,51.9181704,4.5612114,network,19.406,43.80000305175781,0.0,0.0,false,false,true,,13.0
2021-11-24 20:51:52.866Z,51.9182077,4.5613975,network,15.115,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:52:12.987Z,51.9182097,4.5613798,network,15.298,43.5,0.0,0.0,false,false,true,,3.0
2021-11-24 20:52:32.983Z,51.9181431,4.561247,network,18.787,43.5,0.0,0.0,false,false,true,,13.0
2021-11-24 20:52:53.112Z,51.918189,4.5612317,network,17.974,43.5,0.0,0.0,false,false,true,,11.0
2021-11-24 20:53:13.132Z,51.9181925,4.5611946,network,18.792,43.5,0.0,0.0,false,false,true,,13.0
2021-11-24 20:53:33.051Z,51.9182041,4.5613817,network,16.769,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:53:53.085Z,51.918195,4.5612066,network,18.573,43.5,0.0,0.0,false,false,true,,12.0
2021-11-24 20:54:13.036Z,51.9181898,4.5612692,network,19.651,43.5,0.0,0.0,false,false,true,,9.0
2021-11-24 20:54:33.210Z,51.9181986,4.5613801,network,15.544,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:54:54.027Z,51.9181919,4.5611805,network,18.376,43.80000305175781,0.0,0.0,false,false,true,,14.0
2021-11-24 20:55:13.931Z,51.9181983,4.561344,network,18.484,43.5,0.0,0.0,false,false,true,,5.0
2021-11-24 20:55:35.097Z,51.9181658,4.561238,network,17.155,43.5,0.0,0.0,false,false,true,,12.0
2021-11-24 20:55:55.064Z,51.9182053,4.5613869,network,16.42,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:56:14.904Z,51.9181696,4.5612018,network,17.843,43.5,0.0,0.0,false,false,true,,14.0
2021-11-24 20:56:35.022Z,51.9181993,4.5613869,network,17.345,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:56:54.974Z,51.9181883,4.561211,network,18.878,43.5,0.0,0.0,false,false,true,,12.0
2021-11-24 20:57:15.944Z,51.9181977,4.5613808,network,16.18,43.5,0.0,0.0,false,false,true,,4.0
2021-11-24 20:57:36.933Z,51.9182224,4.5612079,network,18.009,43.5,0.0,0.0,false,false,true,,11.0
2021-11-24 20:57:57.727Z,51.9181759,4.5613233,network,19.111,43.5,0.0,0.0,false,false,true,,7.0
2021-11-24 20:58:18.813Z,51.9181691,4.5612701,network,18.437,43.5,0.0,0.0,false,false,true,,10.0
2021-11-24 20:58:38.999Z,51.9181573,4.5612184,network,19.219,43.80000305175781,0.0,0.0,false,false,true,,14.0
2021-11-24 20:58:58.967Z,51.9181706,4.5612594,network,18.069,43.5,0.0,0.0,false,false,true,,10.0
2021-11-24 20:59:20.040Z,51.9181764,4.5613041,network,19.075,43.5,0.0,0.0,false,false,true,,8.0
2021-11-24 20:59:40.006Z,51.9181861,4.561243,network,19.35,43.5,0.0,0.0,false,false,true,,10.0
2021-11-24 21:00:00.080Z,51.9181707,4.5613139,network,18.854,43.5,0.0,0.0,false,false,true,,8.0
2021-11-24 21:00:04.890Z,51.91827896051109,4.561372110620141,gps,2.5,48.0,0.0,0.0,false,false,false,true,5.0
2021-11-24 21:24:22.106Z,51.918213,4.5612189,network,19.642,44.0,0.0,0.0,false,false,true,,13.0
2021-11-24 21:24:23.519Z,51.91832015756518,4.561369931325316,gps,13.5,39.0,0.11,0.0,false,false,false,true,5.0
2021-11-24 21:24:25.769Z,51.91828499548137,4.561324082314968,gps,11.0,41.0,0.45999998,0.0,true,false,false,,5.0
2021-11-24 21:24:25.852Z,51.91829693969339,4.5613637287169695,gps,12.0,42.0,0.37,44.6,true,false,false,,3.0
2021-11-24 21:24:27.503Z,51.91831504460424,4.561372948810458,gps,9.0,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:28.497Z,51.91831504460424,4.561372948810458,gps,8.0,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:29.535Z,51.91831504460424,4.561372948810458,gps,7.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:30.476Z,51.91831504460424,4.561372948810458,gps,7.0,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:31.461Z,51.91831504460424,4.561372948810458,gps,8.0,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:32.463Z,51.91831504460424,4.561372948810458,gps,7.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:33.503Z,51.91831504460424,4.561372948810458,gps,7.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:34.458Z,51.91831504460424,4.561372948810458,gps,7.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:35.466Z,51.91831504460424,4.561372948810458,gps,7.0,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:36.480Z,51.91831504460424,4.561372948810458,gps,7.0,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:37.473Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:37.909Z,51.918188,4.5613517,network,18.05,43.5,0.0,0.0,true,false,true,,15.0
2021-11-24 21:24:38.514Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:39.485Z,51.91831504460424,4.561372948810458,gps,6.0,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:40.529Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:41.490Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:42.464Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:43.500Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:44.509Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:45.492Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:46.493Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:47.487Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:48.481Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:49.491Z,51.91831504460424,4.561372948810458,gps,6.5,41.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:50.496Z,51.918314499780536,4.561372026801109,gps,6.0,40.0,0.44,90.0,true,false,false,,1.0
2021-11-24 21:24:51.490Z,51.91831529606134,4.561370518058538,gps,6.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:52.538Z,51.918314918875694,4.561369428411126,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:53.529Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:54.528Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:55.529Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:56.482Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:57.512Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:58.498Z,51.9183146674186,4.561367752030492,gps,6.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:24:59.502Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:00.363Z,51.9181969,4.5614229,network,16.945,43.5,0.0,0.0,true,false,true,,14.0
2021-11-24 21:25:00.507Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:01.528Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:02.532Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:03.758Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:04.751Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:05.513Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:06.510Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:07.772Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:08.757Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:09.756Z,51.9183146674186,4.561367752030492,gps,6.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:10.514Z,51.9183146674186,4.561367752030492,gps,6.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:11.481Z,51.9183146674186,4.561367752030492,gps,6.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:12.510Z,51.9183146674186,4.561367752030492,gps,6.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:13.497Z,51.9183146674186,4.561367752030492,gps,6.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:14.761Z,51.9183146674186,4.561367752030492,gps,6.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:15.507Z,51.9183146674186,4.561367752030492,gps,6.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:16.497Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:17.523Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:18.512Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:19.504Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:20.329Z,51.9182103,4.5614198,network,16.61,43.5,0.0,0.0,true,false,true,,13.0
2021-11-24 21:25:20.490Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:21.499Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:22.498Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:23.769Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:24.819Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:25.530Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:26.511Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:27.784Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:28.784Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:29.751Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:30.497Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:31.526Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:32.817Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:33.787Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:34.764Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:35.504Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:36.508Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:37.500Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:38.513Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:39.496Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:40.491Z,51.9182043,4.5614085,network,15.307,43.20000076293945,0.0,0.0,true,false,true,,13.0
2021-11-24 21:25:40.523Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:41.509Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:42.517Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:43.494Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:44.741Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:45.518Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:46.498Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:47.763Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:48.774Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:49.655Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:50.500Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:51.523Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:52.803Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:53.759Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:54.815Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:55.497Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:56.512Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:57.507Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:58.508Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:25:59.535Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:00.143Z,51.918204,4.5614125,network,12.008,43.5,0.0,0.0,true,false,true,,13.0
2021-11-24 21:26:00.512Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:01.515Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:02.507Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:03.806Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:04.788Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:05.523Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:06.504Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:07.784Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:08.760Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:09.778Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:10.479Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:11.522Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:12.732Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:13.481Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:14.740Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:15.490Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:16.491Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:17.498Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:18.516Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:19.500Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:20.508Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:20.521Z,51.9181976,4.5614227,network,15.499,43.5,0.0,0.0,true,false,true,,14.0
2021-11-24 21:26:21.517Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:22.517Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:23.744Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:24.732Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:25.522Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:26.516Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:27.547Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:28.748Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:29.525Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:30.775Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:31.518Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:32.526Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:33.739Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:34.762Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:35.526Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:36.501Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:37.502Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:38.509Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:39.507Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:40.495Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:40.522Z,51.9181981,4.5614239,network,15.931,43.5,0.0,0.0,true,false,true,,14.0
2021-11-24 21:26:41.520Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:42.512Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:43.774Z,51.9183146674186,4.561367752030492,gps,5.5,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:44.760Z,51.9183146674186,4.561367752030492,gps,5.0,40.0,0.0,0.0,true,false,false,,1.0
2021-11-24 21:26:45.514Z,51.9183146674186,4.561367752030492,gps,6.0,40.0,0.0,0.0,true,false,false,,1.0
